x_elem2,fe_raw_meVatom,offset_stage1_meVatom,fe_stage1_meVatom,shift_stage2_meVatom,fe_final_meVatom
0.90625000,-65.10305405,-83.45719039,18.35413635,39.25543481,57.60957116
0.90625000,-66.60032272,-83.45719039,16.85686767,39.25543481,56.11230248
0.90625000,-65.24038315,-83.45719039,18.21680725,39.25543481,57.47224206
0.90625000,-65.60850143,-83.45719039,17.84868896,39.25543481,57.10412377
0.90625000,-64.54515457,-83.45719039,18.91203582,39.25543481,58.16747064
0.90625000,-64.84079361,-83.45719039,18.61639678,39.25543481,57.87183160
0.90625000,-68.25113297,-83.45719039,15.20605743,39.25543481,54.46149224
0.90625000,-61.93399429,-83.45719039,21.52319610,39.25543481,60.77863091
0.90625000,-70.16134262,-83.45719039,13.29584777,39.25543481,52.55128259
0.90625000,-67.01707840,-83.45719039,16.44011199,39.25543481,55.69554681
0.90625000,-67.78860092,-83.45719039,15.66858947,39.25543481,54.92402429
0.90625000,-65.43493271,-83.45719039,18.02225769,39.25543481,57.27769250
0.90625000,-62.65974045,-83.45719039,20.79744995,39.25543481,60.05288476
0.90625000,-60.77337265,-83.45719039,22.68381774,39.25543481,61.93925256
0.90625000,-64.67294693,-83.45719039,18.78424346,39.25543481,58.03967828
0.90625000,-66.96462631,-83.45719039,16.49256408,39.25543481,55.74799890
0.90625000,-61.34748459,-83.45719039,22.10970581,39.25543481,61.36514062
0.90625000,-62.38412857,-83.45719039,21.07306182,39.25543481,60.32849664
0.90625000,-70.31679153,-83.45719039,13.14039886,39.25543481,52.39583367
0.90625000,-65.11545181,-83.45719039,18.34173858,39.25543481,57.59717339
0.90625000,-65.59228897,-83.45719039,17.86490142,39.25543481,57.12033624
0.90625000,-69.81611252,-83.45719039,13.64107788,39.25543481,52.89651269
0.90625000,-60.33754349,-83.45719039,23.11964691,39.25543481,62.37508172
0.90625000,-63.73929977,-83.45719039,19.71789062,39.25543481,58.97332543
0.90625000,-67.81244278,-83.45719039,15.64474761,39.25543481,54.90018243
